A2JSO9FEEYJ95O,B00BQOFIHO,5.0,1402358400
A2N3HJJTCESR1P,B004QJLZ1O,5.0,1356480000
A2PN7V4ARCEKO3,B00004XQ83,5.0,1024790400
A1VC7B6ZOZJB8Q,B00A716FB0,5.0,1373328000
ATPFSP7ARPDXO,B0045VNM6E,5.0,1384300800
A19R24LRMU06G4,B00ES2FLK0,5.0,1403740800
A4543M8N4RX26,B002VA464S,5.0,1401926400
A1KX4359SO8VG8,B008R7F06W,5.0,1382486400
A1B3Y07KAIN97T,B002CMPFNG,4.0,1368403200
A3AELB1CZ8XC2C,B0002E4Z8M,5.0,1358899200
A9PNKW5BAFH3S,B0049J4O0K,4.0,1294963200
A1GS62Y63JW0V2,B000068NVI,5.0,1400112000
A1GCIB68O9RW9J,B009D3CTVS,5.0,1404777600
A24ZWSOUJ0959N,B0002GMIW0,5.0,1394496000
AVF06892OWGJU,B0002H0RUY,5.0,1327881600
A38I323UO4L8S1,B003AYS4ME,5.0,1334102400
A2TAE9G9HZETZ5,B001MTVQ4M,4.0,1388620800
A1GM01HSKCW77K,B0002UP1ZM,5.0,1370390400
A2VSH2BZO8U4WU,B00CP4RZRA,5.0,1384387200
A2JTWQPDDCIFKG,B000FLH1AQ,5.0,1224201600
A31CQSAL2PI371,B000OY3K1S,5.0,1375056000
A3PEFLP23GD1LQ,B007V7R2KG,5.0,1356912000
A271QLXOLCBOOF,B0013UQZZU,4.0,1314748800
A2J8VA8MQ0T1DL,B0018TKBA6,5.0,1370044800
A2QMTZTNR2PX07,B000EEJ71A,5.0,1373846400
A1OZY7O4D8HPYJ,B004QL0D74,5.0,1400371200
AWYHQE6TBBQUW,B001A9YTZC,5.0,1356566400
A2CP061U5PRP49,B003ZX8NX0,1.0,1398816000
A2WK408XIKT1OO,B0002CZSGM,2.0,1167782400
A19A8FJ8X73AQ1,B0002E1O7M,4.0,1211068800
A36ZVXNFRRTDXW,B005FTSJUO,4.0,1391904000
AHBGF3NW4OWCZ,B003ELQ23Q,5.0,1370563200
A2Z54TOVH2MEDG,B00AOFJBSI,1.0,1388707200
AC2SMT7WEOBQM,B000HE7M3M,5.0,1356220800
A3LOAEZ6SKMW17,B003II01LY,5.0,1372377600
A2QNPVZOVPHD9T,B000G20YOO,1.0,1393113600
A2UHXP6XUA37UN,B002M3GQ60,4.0,1362960000
A384TVSV0WXB4G,B003UROBGE,5.0,1297468800
ANE7C8IGVP6RS,B0002Y6BJI,5.0,1397433600
A1BS7CYUL4GVIJ,B008CIB70Y,1.0,1368230400
AY779HH9GDZZ4,B000RY68PA,5.0,1322524800
A2HBS4JNZKA818,B001AX7CXY,5.0,1379462400
A7CYTOIDJ4C48,B0002EQVXO,4.0,1392681600
ABP1Q1ESLVSQS,B003F1PK42,2.0,1359417600
A2VIBSVS5WZJ3O,B000OYC1RW,4.0,1182556800
A18QEH0KV6EKPI,B0002MSPFI,4.0,1360022400
A2JQPPN5IBSYAK,B0002E3L1E,5.0,1366329600
ABCUL58PHSRU8,B00C5B1WGI,4.0,1388620800
A2X9WOD0DXTERN,B00BWLKTOS,5.0,1375660800
A1JLRL63W10GL2,B0002CZU0G,5.0,1360281600
AEZPBM7CQP0D5,B00309XFEG,4.0,1310083200
A2UJ4U98CX6T17,B0007P3528,5.0,1378771200
ADIA6AT4U2TT9,B000ULAP4U,5.0,1376179200
A25OR5KBH050L6,B003LTJ404,2.0,1397779200
A380IYPAA85XUS,B0002GWFEQ,4.0,1383696000
A33JFO70O9PRSD,B0049OJSLU,5.0,1347667200
AZJJW71L56BG1,B0002D0HYY,4.0,1229558400
A3PBVL63E2YDUF,B00FYU94GC,1.0,1395360000
A3MUTV74L90KQI,B002ISTM6A,5.0,1306368000
A3K00L9I9L92BJ,B001PGXHW6,5.0,1325894400
A22XZ3IJSRTQ1O,B000025JQT,4.0,1203379200
APOQCWZ9BP7YR,B00435KL5W,5.0,1375401600
ARR23D59W92D6,B003VX1GI8,4.0,1323561600
AQF9O9LWJ9HAD,B001NYTLNE,1.0,1299974400
A2D8CUJPOSRPNA,B001QUL73C,5.0,1338249600
A1UMM894XSEO4F,B009SC2DQA,5.0,1383523200
A17CBXGOOCC7T3,B0002OOMW6,5.0,1381190400
A5YB62N5KFZT2,B00BQVGTN4,5.0,1393372800
A6FLF4SGR6BMT,B0002F5ECC,5.0,1199145600
A35M96WD36NAX4,B000GH01NI,5.0,1253059200
A29EGK4FSDA2C7,B00JPSXCV2,5.0,1402185600
A3SSEBDQOS3ZX5,B003G9408K,5.0,1339891200
A3OGTS6O9ASPE3,B00B9LNP10,5.0,1377216000
A142285A2DPZA0,B0015P2FM0,5.0,1208131200
A10QWV2W47VX9J,B000AAGM0M,5.0,1241827200
A1VJZWQ2JKPLFJ,B0007M8OX6,5.0,1390262400
AV88T8CNWO0KR,B0073IOWU6,5.0,1363824000
A3MLUU1F9IV2ZZ,B0002E2XCW,5.0,1402358400
A05708741BDCLHZJR0JFG,B000BZG0C6,5.0,1364601600
A1WHM460H8Y423,B003OXF84S,5.0,1361664000
A37FFWAFPC30RE,B004THTTXO,5.0,1351728000
A163T1R9P17ZD2,B0002D0CGC,5.0,1395360000
AGBB5YNWD4T33,B00009V3TU,4.0,1256601600
A25RFHJ9RZ4Y6Y,B003FO6E6M,1.0,1384732800
A3942G0XBGQHRW,B005HPA4D6,5.0,1403654400
A27WU4E7J23ZS7,B009LPO6ZU,1.0,1392422400
A203IEN6ASB21I,B00EACW8VI,5.0,1392336000
A2WNC6DEP608RE,B003ZJQQQ0,4.0,1388275200
A3OKHB0AO5RPYD,B00BL6IYW8,5.0,1375660800
A3GRQRZO40H5DD,B00470SOJS,4.0,1389139200
A2XBKQBP7N7P1P,B003VWKPHC,5.0,1298332800
A1UK20G5LLYMUM,B000068NTZ,5.0,1327708800
A10596UHL0NJB3,B003U8ZRGG,5.0,1339459200
A22WHJNI9OJWCU,B0002GO9LI,5.0,1393200000
A2S51AXBCPZ4N1,B001O97RHK,4.0,1261958400
A15LCSM9DINUB1,B0002E4ZJG,5.0,1388880000
A36X4U2ECJ54JZ,B00B4VYKVE,5.0,1375833600
A2IKYK2DARVPFM,B0002GY1JI,3.0,1327190400
A1UEVN1Z52VJ8K,B0085UPTJO,5.0,1370217600
A3L27PCO9OK8IV,B007IX38CE,3.0,1362528000
A1PEWK52N8JUOS,B007PZ5F3K,2.0,1391644800
A1P0XVTM8DMP99,B0002IHFVM,5.0,1239235200
A2VAVKT5UKP8QO,B00000I038,5.0,926035200
A3AQNKK6JXNF3H,B000EEJ6OI,5.0,1403827200
A26G44DDA48XG4,B000BH437S,5.0,1384560000
A342E4P00U78FC,B005BSOW32,4.0,1335052800
A22LLYGXXUH3OJ,B001BZXEEW,4.0,1377388800
A3IV5GXI5XSHF8,B00EJJSVV8,5.0,1383523200
A3FDKB54A538JT,B00EZLATJW,5.0,1390348800
A3QYFYK2ASU39Z,B005CX4GLE,5.0,1386979200
A2OEJ9010WCF4Y,B001EIMZXW,3.0,1403395200
AHII8LJ0ATW65,B002AKKO8G,5.0,1396396800
A1I0WGYOZT7ESR,B001AGNMBW,5.0,1221004800
A3KFOL3B76LQ85,B0026GFQ4G,5.0,1322524800
A2EYUQ8UB7E6G9,B001DXD564,4.0,1362873600
ALTD8IB3UEC6T,B0002TJNQ6,2.0,1379289600
A1KNC8NI8WFSV3,B001WLLKHS,1.0,1357862400
A1M9K2QLZ9YVAU,B004O2M1MK,4.0,1362700800
A2OKW43IQ7LXRO,B000BUBHMY,3.0,1362182400
A2C46HQIZLYJUC,B0002E37G8,5.0,1355961600
ADY5AQ7OYT5QR,B008J7ZNEE,5.0,1369699200
A30UFH6QUFLH80,B001LU1SFO,5.0,1377734400
A33LYS46WHEEBL,B003VWKPHC,5.0,1370476800
A2FEDDUHQAEN97,0634029363,1.0,1117497600
A2C1CXXEYLMV8N,B000001CCY,5.0,1154131200
A27BELMXE9CCUG,B009P15LMW,1.0,1387843200
AE6XQOXJP0006,B000BQXOEM,5.0,1386460800
A8MZ1GNMTKWNC,B000008K63,5.0,1372550400
A2JZTK0WGJCMGN,B00061P832,1.0,1392768000
A1YIV070HP0VAJ,B00BKXN9LS,5.0,1384992000
A22PBTWQU08PST,B0016ZT60S,5.0,1311465600
A1ZZ08J0G5PEO3,B000GASJES,5.0,1325116800
A18KZ4HMGIDKXT,B002KWG4QA,5.0,1275004800
A2X4XOQDICOI72,B005HF8O1A,3.0,1344297600
ARP5ACV0Q5N60,B001TIU188,5.0,1277078400
A1UAZ517AS5F0Q,B005ETZ6DI,5.0,1313366400
A2RZBJ17U7IWAP,B0049J6FWA,5.0,1357516800
A17648MSO49T0C,B007WTA9X0,5.0,1364774400
A2LSK2LQW5E8HE,B005SUVOZW,5.0,1394323200
AKGY8D4J1TIAX,B0002E3A8S,5.0,1347062400
A4URF0ZIVZ59N,B00BPDNDZA,5.0,1385337600
A1BPJ55PLYUA77,B00543YI92,5.0,1363910400
A4AYT005LHL49,B00154IZR0,4.0,1370908800
A31KK7KK2QC00A,B007V7R2KG,5.0,1357257600
A2U56KG5GRGUGT,B0002E2FHA,5.0,1398816000
A2OPSPL8LSSJPC,B002QQC1ZI,5.0,1306454400
A32QSUNZLR3R35,B00BL81OJG,5.0,1397433600
A31VSCAQOJCTZB,B0002F58G4,5.0,1319155200
A1CY6RGVEG9XOL,B0006NAB8W,1.0,1161734400
A1Q6658P5Z5VWZ,B001D2TPZU,4.0,1385856000
A1M6N5GISY9N3D,B007J49GPK,4.0,1396828800
A2M8T1C3YP19NQ,B002ZSE9ES,5.0,1362528000
A2CP5TDRK78EYD,B003B0I09Y,5.0,1326585600
A2C5H7T2ST851Y,B00FPPQYXM,5.0,1396137600
A2K5LRU5HCQ3FZ,B000KY156E,5.0,1311552000
A2L184RIPJYH8N,B004QL0D74,5.0,1398211200
A321B4BIDAC039,B002I7TJNW,4.0,1314057600
A17ETTPJL9BJM8,B0018SRH54,2.0,1325894400
A28QS1E23L69LA,B000V0ATWS,5.0,1295049600
A39H96TG2GJ8J,B001L8IJZS,5.0,1326499200
A3552P04K50NYY,B0026GFQ4G,5.0,1358380800
AQ4VR1EOZAHAR,B0014IEBM0,5.0,1286064000
A23KAFKIRPVIS4,B000HL1CHC,1.0,1200873600
A206WXFN7LESE8,B0002GX6V2,5.0,1390003200
A1BT7GQFS5NZ3,B000EEHD4I,3.0,1395187200
A14DCWFKD51VS4,B001ENZ3F4,5.0,1359072000
A3NF06A5R5YXTG,B003AGSQ0C,5.0,1391040000
A1TU1CK2R53CEF,B0000016MS,5.0,1346976000
A20L4JI3J8R0WL,B0039PPW60,5.0,1402790400
A1NJ2QRYKOO43K,B00FRQVWRM,5.0,1402358400
A3PSM2JVGYK3D4,B000BASLGY,4.0,1358380800
A30J8YMBNYEF68,B0073XCXHA,5.0,1360972800
A29L92TNX1LP2C,B00BCA440E,5.0,1387584000
A8ABZEWG55ZNX,B003G9TYEK,4.0,1363478400
A2GJWAGCLWRNHP,B0026GFQ4G,5.0,1360454400
A2HKRFBCEQHQ58,B003VWJ2K8,5.0,1389312000
A1HJWLLSWN5G2W,B005OEBVYQ,5.0,1332288000
ANOGMDG460PA4,B004IEBSTQ,5.0,1351036800
A1YRNUV5AZ3TB6,B0002KPIGY,1.0,1380672000
A2XYABTP0NNGT2,B009YMVNHO,5.0,1404000000
A142DW9KJ5IE5W,B000GNOS9K,5.0,1344297600
AHGLVAUWMJWYC,B0010CYHW4,5.0,1360195200
AKXO7KCQJVN42,B0002GNY2S,5.0,1353110400
A2AQN1ZR2UQXHG,B000JLU26W,4.0,1240790400
A30H51Z46MDGPF,B003BVJ7S6,5.0,1354320000
AF9A0AD8FGAN,B000C1Z5T8,5.0,1377475200
A21XVS00AIENLX,1417030321,5.0,1147737600
AACD2MSSHHPD5,B0002E1O90,4.0,1360627200
ABIDMUO0BP35G,B0002DNW6E,3.0,1398297600
A37IVGRC1XEULQ,B0002GZLY2,2.0,1374710400
ARAXTL9DYI71J,B0064RIB9A,1.0,1386460800
AWXPM2B3PFM9Y,B000A85JUS,1.0,1389312000
AZ0ZNEMJFIBW0,B001IKBM62,5.0,1295049600
A272BPF2RVXSOP,B005OEBVYQ,5.0,1399593600
A1ZDTX5WIP6RWP,B002N4GBLI,5.0,1294617600
A2NZMCS8J8H4XQ,B000EMU1K8,1.0,1271030400
A3U1I6XRQFZFW1,B002GU665A,4.0,1269993600
A302SJBC1ZHFB2,B005N4N2GC,4.0,1334534400
A10H9FDQPJ23PZ,B006ZLZO72,5.0,1381795200
APC01EBZDDSSB,B005SUN7R0,5.0,1391299200
A27CK2SKNDXKUR,B00378GEAM,1.0,1314144000
AADFV2MOJSVZV,B003W47NII,1.0,1301529600
A1ITC02ET70N89,B002B55RRS,5.0,1288224000
ASOYD7TEMPTF8,B001TGPGM6,3.0,1339027200
A3UDJONPBPGWZP,B001E7EN3S,5.0,1296259200
A4SUTJR9CV159,B000T4W80M,5.0,1355788800
AQYPR81JEQDF4,B003RK1TM8,5.0,1357257600
ANA1RQC0O6B6L,B000X1M1SK,5.0,1358121600
ADJAF1CDX76QZ,B001PB3WOO,5.0,1313366400
A2WLAT4WASMU5F,B0038YX39U,2.0,1326844800
A20M388BSIIUBO,B002YOOO9I,5.0,1292371200
A5T7JULVPP6OV,B007EWI1A8,3.0,1400630400
A1LDM4VJB1MIQC,B001CQ8VJS,1.0,1339804800
ASNDB107JWP84,B0025VLQYG,3.0,1400284800
A2FG7BXIMQZAV4,B005FKF1PY,1.0,1356480000
A11WPX8BKGHVWB,B0074EVT7I,5.0,1389484800
A1COE3SVMIQTMY,B00AZ3U0O8,2.0,1388534400
AAKFV1DZE4EP2,B002WUWG9O,5.0,1365120000
ADNCZVPJNUR75,B0002F4Y2I,3.0,1363132800
AKYDGCKCY7H9F,B0002H0FMO,5.0,1329436800
A3VADX90KWDDJL,B00D69U1B0,1.0,1398643200
AKGWRO6IC0VIE,B0002E5518,5.0,1350000000
A1WQNVR4H66YX9,B003VYBNLC,4.0,1296777600
AX2N3GLQKW208,B005J3EZZY,3.0,1394582400
A1G49C0URK0GAR,B004TB5AKG,5.0,1356998400
A3PIOUGMM66FWA,B001796UVG,4.0,1358035200
AKX42CRTOX5NO,B000RYE5Y6,5.0,1352764800
A1W5IVVW78ZECQ,B0002S079E,5.0,1273795200
AXDDS08M00N10,B0052S3WFU,5.0,1335225600
AO2N6PCR3RJEO,B005ODB4XK,5.0,1370044800
A2Q7GZL2ZKLBR0,B0002M71OE,5.0,1298332800
A3IHAWGO4P2QAG,B000N4YTVY,5.0,1372464000
A32IWQTP0U32KX,B00713TVRC,5.0,1356220800
AWNIPHD1F68IZ,B0039UU9K4,4.0,1302048000
A2VIBAAUWFUP19,B000007TT3,5.0,1011225600
A1MS89Z3BPKXFF,B00BG6ZM8W,5.0,1395705600
AXPV90GWO6NC4,B000BMHLHC,5.0,1322611200
A1JQB7Y2Q7UJLM,B002CMLPZI,5.0,1384041600
ASCOQL6HNN0OE,B007I6IXD0,5.0,1396137600
A3F1GM7ZAZD1SW,B00BTIQKM4,4.0,1393372800
ADH0O8UVJOT10,B00HRM1I9Q,3.0,1391644800
A2DYP2HXKDRG4F,B00B5S93OK,5.0,1375228800
A2AP0Z7UGJYFGG,B0002DNUWK,4.0,1387670400
ASYUTT37W8NLP,B0002E3AHE,5.0,1332460800
A3J891E9B6FIIP,B00EFW9K6O,5.0,1398211200
A37RKB7NIWHDCA,B000LAT0AK,5.0,1379462400
A9JILLXCSS32E,B003EYV7YW,5.0,1389052800
A273O13624IFLY,B005MMX2O2,3.0,1330041600
A3G7SR1I6LU33D,B0041B5B1C,4.0,1364947200
A1AD5WSAHV0G9N,B001TLINSA,5.0,1358467200
A2OLU9JKPBMZH0,B00BHJNC4E,5.0,1371081600
APXZJ36X6KLA7,B003LZ3IKU,5.0,1332460800
A15OY9WMM33HKC,B00EV9ZQBO,5.0,1399248000
A1AUDW7X02EEPJ,B00DEZSB9U,5.0,1394755200
AYK2PMPJEII7S,B0002GFMWI,1.0,1378857600
A15WZCSME5X74S,B000L6GD04,5.0,1392854400
A1ONSASR67Q1WK,B000XI6O2W,5.0,1356998400
A3CC2PGNUYBUT,B000YFG0A0,3.0,1317254400
A3P1NU75PCKOIN,B00BLVOQB6,4.0,1379376000
AVNG1KH7YDC4K,B003VWJ2K8,5.0,1373068800
A2YIGPPJZDK2G,B00533YQVI,5.0,1312588800
A2DCRM781ZM79G,B005KXBKTW,4.0,1381708800
A207THZDV6ERD2,B003B0I09Y,4.0,1302912000
A25DK9N7ULXFI3,B0002E3L14,5.0,1404604800
AV2HVZ6BJG63Y,B0002E2Q1U,3.0,1358553600
A32MDDWC8PX47,B004NNVPJA,5.0,1386633600
AK04QVWKOB51W,B0030LH4OG,4.0,1368748800
A3O8HI8V1U4ZSM,B00D69U1B0,1.0,1389139200
A3EFSBIEI3NQX1,B002S1I164,4.0,1350259200
A1UR5UWQCRZGE0,B00063678K,5.0,1387065600
A1G8ZAT0R2YFKT,B001J5RYXQ,5.0,1356480000
A33WRCAW3ZU2CU,B001FSJC5A,5.0,1339372800
A2RII0UOHE8PML,B003ZCUJM4,5.0,1362355200
A1JEK4WFLR264S,B001KW778A,5.0,1364342400
A2YTCSW15VFSDS,B000EELB2S,5.0,1381449600
A3FCV6VJY26EGW,B000BCY5B2,5.0,1392940800
A36H7S25PNXMZF,B002JTTUR4,5.0,1256428800
A2OR49TDDQP4ND,B000FIP3G8,5.0,1375747200
AA4GA21N8YSVN,B001LU709W,4.0,1392249600
A73Y31BQ3Z7QO,B000BKY8CU,5.0,1358985600
